relationship_id,record_a_layer,record_a_id,record_a_name,record_b_layer,record_b_id,record_b_name,relationship_type,relationship_status,distance_meters,name_similarity,spatial_relationship,confidence,recommended_display_behavior,requires_manual_review,notes
REL-00685,resorts,LY-ACC-RES-ZLI-00002,قرية الهُزم السياحية,investment,LY-INV-RES-ZLI-00002,قرية الهُزم السياحية,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00686,resorts,LY-ACC-RES-MIS-00001,منتجع الأمان السياحي,investment,LY-INV-HOT-MIS-00001,منتجع الأمان السياحي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00687,resorts,LY-ACC-RES-MIS-00002,منتجع مصراتة,investment,LY-INV-RES-MIS-00001,منتجع مصراتة,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00688,resorts,LY-ACC-RES-MIS-00003,منتجع فينيسيا/مصراتة,investment,LY-INV-RES-MIS-00002,منتجع فينيسيا/مصراتة,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00689,resorts,LY-ACC-RES-MIS-00004,قرية زريق السياحية,investment,LY-INV-RES-MIS-00003,قرية زريق السياحية,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00690,resorts,LY-ACC-RES-NAT-00029,حي قصور الضيافة_سرت,investment,LY-INV-RES-NAT-00029,حي قصور الضيافة_سرت,facility_and_investment_project,probable,0.1,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00691,resorts,LY-ACC-RES-BEN-00001,شاليهات ريماس,investment,LY-INV-RES-BEN-00001,شاليهات ريماس,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00692,resorts,LY-ACC-RES-BEN-00002,قرية شاطيء النخيل,investment,LY-INV-RES-BEN-00002,قرية شاطيء النخيل,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00693,resorts,LY-ACC-RES-BEN-00003,منتجع مارينا بنغازي السياحي,investment,LY-INV-RES-BEN-00003,منتجع مارينا بنغازي السياحي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00694,resorts,LY-ACC-RES-BEN-00004,منتجع الصفوة السياحي,investment,LY-INV-RES-BEN-00004,منتجع الصفوة السياحي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00695,resorts,LY-ACC-RES-BEN-00005,منتجع ماربيلا السياحي,investment,LY-INV-RES-BEN-00005,منتجع ماربيلا السياحي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00696,resorts,LY-ACC-RES-BEN-00006,مجمع الاصالة السياحي,investment,LY-INV-RES-BEN-00006,مجمع الاصالة السياحي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00697,resorts,LY-ACC-RES-BEN-00007,قرية الفاضل,investment,LY-INV-RES-BEN-00007,قرية الفاضل,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00698,resorts,LY-ACC-RES-BEN-00008,منتجع الأسيل,investment,LY-INV-RES-BEN-00008,منتجع الأسيل,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00699,resorts,LY-ACC-RES-BEN-00009,منتجع الماسة السياحي,investment,LY-INV-RES-BEN-00009,منتجع الماسة السياحي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00700,resorts,LY-ACC-RES-BEN-00010,منتجع قاريونس العائلي,investment,LY-INV-RES-BEN-00010,منتجع قاريونس العائلي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00701,resorts,LY-ACC-RES-BEN-00011,منتجع النخلة الذهبية,investment,LY-INV-RES-BEN-00011,منتجع النخلة الذهبية,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00702,resorts,LY-ACC-RES-BEN-00012,منتجع فايا لارجو,investment,LY-INV-RES-BEN-00012,منتجع فايا لارجو,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00703,resorts,LY-ACC-RES-BEN-00013,قرية قمرت السياحية,investment,LY-INV-RES-BEN-00013,قرية قمرت السياحية,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00704,resorts,LY-ACC-RES-NAT-00030,منتجع التلال الحمامة,investment,LY-INV-RES-NAT-00030,منتجع التلال الحمامة,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00705,resorts,LY-ACC-RES-NAT-00031,منتجع الجراري السياحي - للعائلات,investment,LY-INV-RES-NAT-00031,منتجع الجراري السياحي - للعائلات,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00706,resorts,LY-ACC-RES-NAT-00032,منتجع ومصيف الحمامة,investment,LY-INV-RES-NAT-00032,منتجع ومصيف الحمامة,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00707,resorts,LY-ACC-RES-NAT-00033,قرية إيلاف السياحية,investment,LY-INV-RES-NAT-00033,قرية إيلاف السياحية,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00708,resorts,LY-ACC-RES-BAY-00001,شاليهات الحدائق الملكية,investment,LY-INV-RES-BAY-00001,شاليهات الحدائق الملكية,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00709,resorts,LY-ACC-RES-BAY-00002,منتجع وادي الكوف,investment,LY-INV-RES-BAY-00002,منتجع وادي الكوف,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00710,resorts,LY-ACC-RES-NAT-00034,منتجع إيلاند السياحي,investment,LY-INV-RES-NAT-00034,منتجع إيلاند السياحي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00711,resorts,LY-ACC-RES-NAT-00035,منتجع كنزي السياحي,investment,LY-INV-RES-NAT-00035,منتجع كنزي السياحي,facility_and_investment_project,probable,0.1,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00712,resorts,LY-ACC-RES-NAT-00036,منتجع سوسه,investment,LY-INV-RES-NAT-00036,منتجع سوسه,facility_and_investment_project,probable,0.1,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00713,resorts,LY-ACC-RES-NAT-00037,مصيف القريه/رأس الهلال,investment,LY-INV-RES-NAT-00037,مصيف القريه/رأس الهلال,facility_and_investment_project,probable,0.1,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00714,resorts,LY-ACC-RES-NAT-00038,منتجع الينابيع السياحي,investment,LY-INV-RES-NAT-00038,منتجع الينابيع السياحي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00715,resorts,LY-ACC-RES-NAT-00038,منتجع الينابيع السياحي,investment,LY-INV-EXP-SHA-00001,منتجع الينابيع السياحي,facility_and_investment_project,probable,44.1,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00716,resorts,LY-ACC-RES-NAT-00039,منتجع الاثرون السياحي,investment,LY-INV-RES-NAT-00039,منتجع الاثرون السياحي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00717,resorts,LY-ACC-RES-DER-00001,منتجع إيميليا السياحي,investment,LY-INV-RES-DER-00001,منتجع إيميليا السياحي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00718,resorts,LY-ACC-RES-DER-00002,مصيف 1805,investment,LY-INV-RES-DER-00002,مصيف 1805,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00719,resorts,LY-ACC-RES-NAT-00040,منتجع الابرق السياحي,investment,LY-INV-RES-NAT-00040,منتجع الابرق السياحي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00720,resorts,LY-ACC-RES-SHA-00001,منتج شحات السياحي,investment,LY-INV-RES-SHA-00001,منتج شحات السياحي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00721,resorts,LY-ACC-RES-SHA-00001,منتج شحات السياحي,investment,LY-INV-RES-SHA-00010,منتجع شحات السياحي,facility_and_investment_project,probable,11.5,0.968,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00722,resorts,LY-ACC-RES-SHA-00002,منتجع وموتيل الأمان 1,investment,LY-INV-RES-SHA-00002,منتجع وموتيل الأمان 1,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00723,resorts,LY-ACC-RES-SHA-00002,منتجع وموتيل الأمان 1,investment,LY-INV-RES-SHA-00011,منتجع وموتيل الأمان,facility_and_investment_project,probable,44.4,0.971,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00724,resorts,LY-ACC-RES-SHA-00003,منتجع وموتيل الأمان 3,investment,LY-INV-RES-SHA-00003,منتجع وموتيل الأمان 3,facility_and_investment_project,probable,0.1,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00725,resorts,LY-ACC-RES-SHA-00004,شاليهات بوعطية,investment,LY-INV-RES-SHA-00004,شاليهات بوعطية,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00726,resorts,LY-ACC-RES-SHA-00005,منتجع جود السياحي,investment,LY-INV-RES-SHA-00005,منتجع جود السياحي,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00727,resorts,LY-ACC-RES-KHO-00019,إستراحات فردية درجة أولى,investment,LY-INV-RES-KHO-00018,إستراحات فردية درجة أولى,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
REL-00728,resorts,LY-ACC-RES-SHA-00006,إستراحات فردية,investment,LY-INV-RES-SHA-00006,إستراحات فردية,facility_and_investment_project,probable,0.0,1.0,nearby,medium,retain_both_and_optionally_link,true,Relationship documentation does not imply duplicate identity.
