image_id,source_relative_path,rights_status_before,rights_status_after,rights_holder,license_type,publication_permission,attribution_required,source_credit,evidence_type,evidence_relative_path,evidence_description,evidence_confidence,institutional_confirmation_required,review_status,notes
IMG-4CA3FFB2019318DF,صبراتة/WhatsApp Image 2026-08-05 at 21.59.06.jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-ECCF6B71BE56C861,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (1).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-79A714259ABBB473,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (10).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-CDE16931E4188669,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (11).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-8543D85120AB86D0,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (12).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-B0E690A3A1E7811C,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (13).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-5064CEFCE1D56FA5,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (14).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-B64F20B172D39393,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (15).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-18BDC7BD5A1A9C80,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (16).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-7FE74187DB4BEC69,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (17).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9716EC8858B9C46B,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (18).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-BE5C5985D7584035,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (19).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9F7B43AC2C740661,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (2).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-7A2F06D9772FAF06,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (3).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-C66222D8162179AC,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (4).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-885DDC4369381C6C,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (5).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-33E19243EABB3DEE,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (6).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-8D31133359BC0D2D,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (7).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-35F36EF495F14897,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (8).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-63D90877D817C844,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09 (9).jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-45D3D3D92ABB853B,صبراتة/WhatsApp Image 2026-08-05 at 21.59.09.jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-3EE7EC18FD8960E3,صبراتة/الحمامات.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-B0B40B0DBE78EA04,صبراتة/الضريح البونيقي.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9B22295C56974EF9,صبراتة/الضريح البونيقي1.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-DD67F5FF23017E29,صبراتة/المتحف.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9D9393FC6999022A,صبراتة/المسرح صبراتة 3.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-5A94377424081137,صبراتة/المسرح صبراتة 4.jpeg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-81E07C53392CB3A9,صبراتة/المسرح صبراتة1.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-BEED310631126A0E,صبراتة/المسرح صبراتة2.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-52B65502E4686A4E,صبراتة/المسرح صبراتة4.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-204859F82D17E1B0,صبراتة/المسرح صبراتة5.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-704BAD17EB02A3E0,صبراتة/المسرح صبراتة6.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-467640AA178DD489,صبراتة/المسرح صبراتة8.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-E40FC1FCCE86B63F,صبراتة/صبراتة  5.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-9B279CAB28E91261,صبراتة/صبراتة 6.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-0FF696C7237F3719,صبراتة/فسيفساء صبراتة.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-A37938D4B1CFE622,صبراتة/ميدان المصارعة.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-7C7FC13984546131,صبراتة/ميدان المصارعة1.JPG,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-32CCD7647554775E,غدامس/1300130.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-92975D275BFD721B,غدامس/1459892.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
IMG-C7A3F09DB11CA52A,غدامس/21311866.jpg,unknown,unknown,,,requires_review,unknown,,insufficient_local_evidence,,"Repository presence, folder names, and GeoJSON labels do not prove publication permission.",high,true,open,Not approved for public publication.
