feature_id,layer_id,name_ar,publication_status,current_local_image_count,current_primary_image,verified_images,public_rights_images,internal_only_images,high_quality_candidates,review_candidates,coverage_priority,recommended_action,notes
LY-FNB-CAF-TRI-00300,tripoli-cafes,عالم القهوة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00301,tripoli-cafes,بسبوسه الفقيه,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00302,tripoli-cafes,Tasty Food,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00303,tripoli-cafes,فطائر الكريكشي,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00304,tripoli-cafes,أورزو للأيسكريم orso ice cream,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00305,tripoli-cafes,قهوة داكوردو,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00306,tripoli-cafes,مقهى MAIN GATE,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00307,tripoli-cafes,كاستيلو كافي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00308,tripoli-cafes,مقهى الفنجان الذهبي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00309,tripoli-cafes,قهوة الدقروني,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00310,tripoli-cafes,IPSA ICE CREAM ابسا للمثلجات و الجيلاطي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00311,tripoli-cafes,الزيتونة برجر 🍔 ALZETOUNA BURGER,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00312,tripoli-cafes,فرشيلو كافي Farchilo Coffee,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00313,tripoli-cafes,مقهى ابو كتيف,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00314,tripoli-cafes,ماندو | Mando,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00315,tripoli-cafes,مقهى الديدو _ Café AlDido,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00316,tripoli-cafes,كافي 2023,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00317,tripoli-cafes,محمد 2,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00318,tripoli-cafes,SUGAR,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00319,tripoli-cafes,كودو تاجوراء,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00320,tripoli-cafes,Naas Cafe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00321,tripoli-cafes,العالم للحلويات,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00322,tripoli-cafes,B1 coffee,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00323,tripoli-cafes,مقهى و مطعم عصمان,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00324,tripoli-cafes,الحاج فتحي فرع تاجوراء,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00325,tripoli-cafes,Café Motiv,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00326,tripoli-cafes,مقهى المداق,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00327,tripoli-cafes,7stars cafe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00328,tripoli-cafes,مقهي الوطنية,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00329,tripoli-cafes,السبعة,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00330,tripoli-cafes,مقهى هارون فرع السبعة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00331,tripoli-cafes,SamboCoffee,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00332,tripoli-cafes,كوكيز,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00333,tripoli-cafes,B&B Fast Food,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00334,tripoli-cafes,كافي تشينو Chino Cafe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00335,tripoli-cafes,Cafe 55,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00336,tripoli-cafes,Vero caffe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00337,tripoli-cafes,مقهى هارون,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00338,tripoli-cafes,مقهى فينيسيا للبيتزا والمعجنات,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00339,tripoli-cafes,بيانكا -BIANCA,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00340,tripoli-cafes,بيتزا الفوار 2,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00341,tripoli-cafes,تيك اوي,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00342,tripoli-cafes,Caffe 25,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00343,tripoli-cafes,بانيني كافيه,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00344,tripoli-cafes,مقهى سيلفيوم,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00345,tripoli-cafes,معمل القشطة,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00346,tripoli-cafes,Malek cafe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00347,tripoli-cafes,Habibi caffe & games,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00348,tripoli-cafes,مقهى الوسام,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00349,tripoli-cafes,مقهى الكبدة تاجوراء,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00350,tripoli-cafes,Maram Kitchen,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00351,tripoli-cafes,مقهى فيرونا VERONA CAFFE,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00352,tripoli-cafes,مقهي بلاك اند وايت,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00353,tripoli-cafes,مستر باسترس mr. Pastries,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00354,tripoli-cafes,قهوة عصام الجديدة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00355,tripoli-cafes,La Dolce Vita,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00356,tripoli-cafes,كافي برقان,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00357,tripoli-cafes,كافي شباب بلادي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00358,tripoli-cafes,ويلا كافي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00359,tripoli-cafes,مقهي الأرز,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00360,tripoli-cafes,Como Coffee,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00361,tripoli-cafes,Gelateria pinguino - مثلجات بنقوينو,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00362,tripoli-cafes,قهوة الببو دحي وجبنة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00363,tripoli-cafes,VIA MERCATO LY,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00364,tripoli-cafes,فوزي سندوتشات بانينا Fawzi Street food,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00365,tripoli-cafes,البيت الموريسكي(كازا موريسكي),internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00366,tripoli-cafes,مقهي باديه,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00367,tripoli-cafes,Coofe Refrehs,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00368,tripoli-cafes,شباك -shubbak.ly,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00369,tripoli-cafes,MARSA CAFE قهوه على البحر,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00370,tripoli-cafes,Old but gold,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00371,tripoli-cafes,Caffè del Porto,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00372,tripoli-cafes,مقهى السيدة مريم,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00373,tripoli-cafes,قهوة ابوفينا,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00374,tripoli-cafes,فلافل الحموي,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00375,tripoli-cafes,مقهى ومطعم الميڨو,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00376,tripoli-cafes,مقهى صلاح,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00377,tripoli-cafes,مقهى عمورة الكيلاني الثريا,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00378,tripoli-cafes,مقهي أبو أحمد,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00379,tripoli-cafes,مقهى كاره للوجبات السريعة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00380,tripoli-cafes,البريوشة,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00381,tripoli-cafes,Saray Café مقهى سراي,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00382,tripoli-cafes,Adnan cafe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00383,tripoli-cafes,coffe malek,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00384,tripoli-cafes,مقهى النخيل,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00385,tripoli-cafes,Yahya sandwich,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00386,tripoli-cafes,Nesma Cafe & Restaurant,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00387,tripoli-cafes,مقهي ومطعم السرايا & Al Saraya Cafe and Restaurant,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00388,tripoli-cafes,كافي اسامة,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00389,tripoli-cafes,مقهى الكرنيش,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00390,tripoli-cafes,مقهي فيراري Coffee ferrari,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00391,tripoli-cafes,GROUP CAFE,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00392,tripoli-cafes,الكشك العالمي,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00393,tripoli-cafes,مقهى طريق الشط,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00394,tripoli-cafes,شهرزاد للحلويات الشرقية والعالمية,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00395,tripoli-cafes,bona cake,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00396,tripoli-cafes,GRILLZA للمعجنات والمشاوي,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00397,tripoli-cafes,كافي تشينو,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00398,tripoli-cafes,S&M cake,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00399,tripoli-cafes,The cue cafe,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00400,tripoli-cafes,دجاج تندوري فرع سوق الجمعة,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00401,tripoli-cafes,مشاوي أبراج,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00402,tripoli-cafes,معمل البركة للحلويات,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00403,tripoli-cafes,Big Boss Burger,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-CAF-TRI-00404,tripoli-cafes,Gourmandise Libya,internal_only,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00001,tripoli-restaurants,مطعم براون للوجبات السريعة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00002,tripoli-restaurants,مطعم النبراس,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00003,tripoli-restaurants,مطعم لارمبلا,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00004,tripoli-restaurants,مطعم فتوش للمأكولات اللبنانية حي الأندلس,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00005,tripoli-restaurants,مطعم تك أوي,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00006,tripoli-restaurants,مطعم بيت الختيار,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00007,tripoli-restaurants,مطعم الأثار,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00008,tripoli-restaurants,مطعم فور سيزونز,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00009,tripoli-restaurants,مطعم ميلانو للوجبات السريعة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00010,tripoli-restaurants,الأخطبوط للمشاوى والوجبات السريعة,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00011,tripoli-restaurants,دا ميت هاوس,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00012,tripoli-restaurants,مطعم الزرقاني للمأكولات الشعبية و الشرقية,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00013,tripoli-restaurants,بيتزا الفورنو شارع الجمهورية,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00014,tripoli-restaurants,مطعم السفير,internal_ready,0,,0,0,0,0,0,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00015,tripoli-restaurants,مطعم لاباديلا,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00016,tripoli-restaurants,الاخطبوط للمشاوي و الوجبات السريعة و فواكه البحر - الظهر,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00017,tripoli-restaurants,الانيا قريل- شواية,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00018,tripoli-restaurants,مذاق بكستاني - مطعم,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00019,tripoli-restaurants,مطعم شوايا,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00020,tripoli-restaurants,مطعم القصر,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
LY-FNB-RES-TRI-00021,tripoli-restaurants,مطعم أورجينال,internal_ready,0,,0,0,0,0,1,P2,seek_documented_local_image,No public approval inferred.
