record_a_layer,record_a_id,record_a_name,record_b_layer,record_b_id,record_b_name,distance_meters,name_similarity,geometry_relationship,duplicate_classification,recommended_action,confidence,notes
resorts,LY-ACC-RES-SAB-00001,قرية جوهرة صبراتة السياحية,investment,LY-INV-RES-SAB-00001,قرية جوهرة صبراتة السياحية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-SAB-00002,قرية المغرب العربي صبراتة,investment,LY-INV-HOT-SAB-00001,قرية المغرب العربي صبراتة,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-SAB-00003,مركب تليل السياحي_صبراتة,investment,LY-INV-RES-SAB-00002,مركب تليل السياحي_صبراتة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00001,القرية السياحية جنزور,investment,LY-INV-RES-NAT-00001,القرية السياحية جنزور,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-TRI-00002,قرية بالم سيتي/قرية النخيل السياحية طرابلس,investment,LY-INV-RES-TRI-00002,قرية بالم سيتي/قرية النخيل السياحية طرابلس,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-TRI-00003,القرية السياحية الريقاتة,investment,LY-INV-RES-TRI-00003,القرية السياحية الريقاتة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-TRI-00004,مركب شيراتون - النقاط الأربعة,investment,LY-INV-HOT-TRI-00001,مركب شيراتون - النقاط الأربعة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00002,القرية السياحية تاجوراء,investment,LY-INV-RES-NAT-00002,القرية السياحية تاجوراء,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00003,منتجع سمرلاند المائي,investment,LY-INV-RES-NAT-00003,منتجع سمرلاند المائي,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00001,مصيف قرية مارينا السياحية,investment,LY-INV-RES-KHO-00001,مصيف قرية مارينا السياحية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00002,قرية قصر سيلين العائلية,investment,LY-INV-RES-KHO-00002,قرية قصر سيلين العائلية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00003,قرية حدائق غنيمة,investment,LY-INV-RES-KHO-00003,قرية حدائق غنيمة,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00004,إستراحة شط غنيمة,investment,LY-INV-RES-KHO-00004,إستراحة شط غنيمة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-TRI-00005,قرية المتوسط العائلية,investment,LY-INV-RES-TRI-00004,قرية المتوسط العائلية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00005,قرية قوس غنيمة السياحية,investment,LY-INV-RES-KHO-00005,قرية قوس غنيمة السياحية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00005,قرية قوس غنيمة السياحية,investment,LY-INV-RES-NAT-00024,قرية قوس غنيمة السياحية,16.5,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00006,قرية لؤلؤة غنيمة العائلية,investment,LY-INV-RES-KHO-00006,قرية لؤلؤة غنيمة العائلية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00007,قرية شمس البحر,investment,LY-INV-RES-KHO-00007,قرية شمس البحر,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00007,قرية شمس البحر,investment,LY-INV-RES-NAT-00026,قرية شمس البحر,40.9,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00008,قرية الشاطيء الذهبي,investment,LY-INV-RES-KHO-00008,قرية الشاطيء الذهبي,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00009,منتجع سي شيلز,investment,LY-INV-RES-KHO-00009,منتجع سي شيلز,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00010,منتجع حوض البحر Seapool Resort,investment,LY-INV-RES-KHO-00010,منتجع حوض البحر Seapool Resort,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00011,قرية الخمس السياحية,investment,LY-INV-RES-KHO-00011,قرية الخمس السياحية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00012,قريه غنيمه العائليه,investment,LY-INV-RES-KHO-00012,قريه غنيمه العائليه,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00013,قرية اكوا مارين السياحية,investment,LY-INV-RES-KHO-00013,قرية اكوا مارين السياحية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00014,قرية جنيف العائلية غنيمة,investment,LY-INV-HOT-KHO-00001,قرية جنيف العائلية غنيمة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00015,منتجع شاطئ غنيمة,investment,LY-INV-RES-KHO-00014,منتجع شاطئ غنيمة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-KHO-00016,شاليهات بن حمودة العائلي,investment,LY-INV-RES-KHO-00015,شاليهات بن حمودة العائلي,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00004,منتجع كريستال السياحي,investment,LY-INV-RES-NAT-00004,منتجع كريستال السياحي,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00005,منتجع رويال السياحي,investment,LY-INV-RES-NAT-00005,منتجع رويال السياحي,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00006,القويعة,investment,LY-INV-RES-NAT-00006,القويعة,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00007,منتجع فيلا دريم هاوس,investment,LY-INV-RES-NAT-00007,منتجع فيلا دريم هاوس,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00008,منتجع شط مريم,investment,LY-INV-RES-NAT-00008,منتجع شط مريم,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00009,استراحة الجود القويعه,investment,LY-INV-RES-NAT-00009,استراحة الجود القويعه,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00010,منتجع اتش تي السياحي,investment,LY-INV-RES-NAT-00010,منتجع اتش تي السياحي,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00011,منتجع اتش تي 3,investment,LY-INV-RES-NAT-00011,منتجع اتش تي 3,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00012,منتجع شاليهات للاجار,investment,LY-INV-RES-NAT-00012,منتجع شاليهات للاجار,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00013,قرية العطايا العائلية,investment,LY-INV-RES-NAT-00013,قرية العطايا العائلية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00014,منتجع برستيج,investment,LY-INV-RES-NAT-00014,منتجع برستيج,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00015,قرية القويعة السياحية,investment,LY-INV-RES-NAT-00015,قرية القويعة السياحية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00016,شاليهات بن بية,investment,LY-INV-RES-NAT-00016,شاليهات بن بية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00017,قرية ميار البحر العائليه,investment,LY-INV-RES-NAT-00017,قرية ميار البحر العائليه,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00018,قرية أغيث السياحية,investment,LY-INV-RES-NAT-00018,قرية أغيث السياحية,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00019,قرية الخلة السياحية العائلية,investment,LY-INV-RES-NAT-00019,قرية الخلة السياحية العائلية,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00020,مجمع جواهر لاند,investment,LY-INV-RES-NAT-00020,مجمع جواهر لاند,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00021,منتجع دار البحر,investment,LY-INV-RES-NAT-00021,منتجع دار البحر,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00022,منتجع وادي بالنور,investment,LY-INV-RES-NAT-00022,منتجع وادي بالنور,0.0,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
resorts,LY-ACC-RES-NAT-00023,منتجع بيتش هاوس,investment,LY-INV-RES-NAT-00023,منتجع بيتش هاوس,0.1,1.0,nearby,parent_child_relationship,retain_both_link_project_and_facility,medium,Cross-layer candidate; centroid/proximity never used alone for deletion.
